out_comp,iter,RTime,SAIDI,Energy,Product
9,18,282.5062497136312,252508.73710190496,2.0590590808265908e12,1.4688358970941809e20
9,18,278.05524513172963,245018.629490471,2.114554113860638e12,1.4406185475463139e20
9,18,279.876587628866,249266.12787614574,1.9781106222770667e12,1.3800042141592555e20
9,18,281.9978785796105,245311.2394624139,1.9353909630108252e12,1.338850227930589e20
9,18,305.79209392898053,217389.73282208954,9.790677024477107e11,6.508456489684786e19
9,18,300.90035395189005,180933.97132681007,8.482487431197603e11,4.618128776555819e19
9,18,300.7567628865979,179546.2131961086,8.521446713077255e11,4.601558887743053e19
9,18,299.4143115693012,179152.92280326312,8.528905640968162e11,4.574985929118584e19
9,18,299.29827491408935,179883.6262387272,8.361489220376176e11,4.501730393208905e19
9,18,312.71775486827045,169925.33521246028,6.890168451397482e11,3.6613438291774296e19
9,18,311.6591890034365,167918.11496609062,6.845438464762605e11,3.582438613326102e19
9,18,305.54161053837356,165301.08093733087,6.576067883609155e11,3.321332420060123e19
9,18,327.60043528064165,162108.6278573637,5.957692292619297e11,3.163943129249891e19
9,18,326.95109507445613,161359.09433215583,5.950787615104783e11,3.139429207650644e19
9,18,310.36003436426125,158664.22385789812,5.944147255619425e11,2.927078452247068e19
9,18,310.1597182130585,157207.1695346111,5.943507364149275e11,2.898014452702381e19
9,18,308.1378579610539,148731.96845191866,5.967182025984199e11,2.7347565490083643e19
9,18,308.10031615120283,148494.58735309992,5.956645769241633e11,2.725238665084002e19
9,18,309.5876449026346,148609.98136504422,5.90206171591493e11,2.7154095846761116e19
9,18,310.4052852233677,158328.68147641467,3.4029096887088135e11,1.6723960214577422e19
9,18,306.052242840779,146285.49306729782,3.3857326339447107e11,1.515826467522672e19
9,18,306.08150744559003,153604.80480763302,3.218333747762958e11,1.513118606322698e19
9,18,305.81283848797256,146789.96888598517,3.3179371664393756e11,1.4894305226587912e19
9,18,304.6981363115694,146897.86532508236,3.3167078161291315e11,1.484542027087269e19
9,18,305.55242038946164,146260.06756166494,3.298974443507033e11,1.474315560039894e19
9,18,304.86568613974805,147393.98476211494,3.280486042121588e11,1.4740984849712746e19
9,18,294.1678591065292,149738.11294765596,3.3194517044210425e11,1.4621567377289425e19
9,18,294.1757044673539,149707.87273579795,3.308010120822385e11,1.4568615153366432e19
9,18,299.7495624284077,149485.09656524193,3.243228888074709e11,1.45322899318228e19
9,18,300.1252966781214,148806.08471226404,3.2444812396552246e11,1.4490005811318737e19
9,18,300.10884306987396,148811.63809627274,3.244280534012941e11,1.4488855819969452e19
9,18,297.04589347079036,149012.96946495175,3.227298540686135e11,1.428521442512688e19
9,18,258.01578923253146,147319.89766428396,3.593047044155884e11,1.365748069669704e19
9,18,258.09900572737683,146982.37776381843,3.595390282414889e11,1.3639474574509392e19
9,18,256.7761408934708,149056.34090786922,3.533622932356497e11,1.3524627985766494e19
9,18,272.122932416953,142957.85971803984,3.444003518327253e11,1.339790105932789e19
9,18,272.1357434135166,142595.60600273602,3.440820975159855e11,1.3352230092752386e19
9,18,271.37222451317297,142829.16617351372,3.432060882728707e11,1.3302622866970882e19
9,18,271.1794100801833,142517.07959063543,3.406814637788709e11,1.3166554179741809e19
9,18,268.65806185567016,143190.16286583952,3.3946197552753644e11,1.305882778845954e19
9,18,282.7047583046964,144778.8109746998,3.177876378712697e11,1.3006939577566157e19
9,18,282.7407491408934,144705.8312949428,3.1660997777717596e11,1.2953855080151402e19
9,18,281.20621191294384,144418.03731389344,3.171306345475948e11,1.287907123013381e19
9,18,280.40406300114546,144907.45619119084,3.1672313518040204e11,1.2869296965230936e19
9,18,280.23978808705607,144576.10519774075,3.1657064097969904e11,1.2826168835105251e19
9,18,267.43385796105383,143616.6673216321,3.1516521514475476e11,1.210485279051353e19
9,18,266.6610160366552,140251.08171695282,3.230832123337377e11,1.2083149291473764e19
9,18,267.53182359679266,139546.61558851015,3.206307014787137e11,1.19701574540104e19
9,18,267.45460481099656,139235.00807187235,3.1889352942430994e11,1.1875290192591026e19
9,18,266.4858797250859,138978.6471520745,3.1915544703296924e11,1.1820192321271319e19
9,18,259.09948224513175,136815.2578488067,3.2289338755106586e11,1.1446170999031974e19
9,18,259.057489117984,134317.30618574136,3.2286787201808624e11,1.1234479507053296e19
