out_comp,iter,RTime,SAIDI,Energy,Product
9,19,282.5062497136312,252508.73710190496,2.0590590808265908e12,1.4688358970941809e20
9,19,286.6750183276059,251537.1232413876,2.002357476069177e12,1.4438881503765517e20
9,19,285.7319873997709,200793.78878966146,9.21887817700223e11,5.2891661820328755e19
9,19,264.608744558992,207845.15080927644,9.395936988280005e11,5.167544014583361e19
9,19,264.08922336769757,204915.49697310477,8.71702575046968e11,4.717303428066444e19
9,19,259.9181706758304,202880.73923907988,8.303302268359924e11,4.378529785546183e19
9,19,286.50366781214194,182496.12216963945,7.229246249405002e11,3.779869840060093e19
9,19,292.26018556701024,177083.24867436776,7.148140433623256e11,3.69947598585719e19
9,19,271.0268694158075,185012.00382091475,7.114608809809211e11,3.5674942464504574e19
9,19,279.0229381443298,182092.85519229944,6.963963357318931e11,3.538256315465688e19
9,19,284.127461626575,178475.77071159286,6.888508353400555e11,3.4931534721086177e19
9,19,283.95263001145474,177688.3150478603,6.884113402102069e11,3.473383849032712e19
9,19,272.09467353951885,168255.74149285082,7.368320535879984e11,3.3733270068642406e19
9,19,272.34810309278345,169121.48819631577,7.198935857919097e11,3.31582384522572e19
9,19,272.39813172966774,164019.3265354015,5.762101561193572e11,2.574423894709386e19
9,19,263.2716918671249,162714.32722173675,5.672306903224397e11,2.429907154561146e19
9,19,253.19466666666676,150974.50678844325,5.863669895891013e11,2.2414429315962876e19
9,19,259.955363115693,147774.57893351663,5.678433746329034e11,2.181358644586554e19
9,19,260.00186827033224,154093.11820867722,5.3396245186393176e11,2.1392937916826e19
9,19,283.8304089347079,157571.6759855218,4.541090359082128e11,2.0309405969068044e19
9,19,283.78368041237115,158076.93292712222,4.454395121064591e11,1.9982262308332413e19
9,19,270.3064169530356,158827.70974065812,4.2011555094351404e11,1.8036463486138085e19
9,19,273.213717067583,162617.66070298513,3.9222493591335925e11,1.7426308974434462e19
9,19,273.26712371134016,162590.2615299133,3.918754576952056e11,1.741125117382888e19
9,19,273.0550332187857,165852.3820269669,3.840381233023977e11,1.7391868314001082e19
