out_comp,iter,RTime,SAIDI,Energy,Product
9,45,282.5062497136312,252508.73710190496,2.0590590808265908e12,1.4688358970941809e20
9,45,296.31252577319583,248392.57432837834,1.9439884635086196e12,1.4308111051758358e20
9,45,280.89206071019464,200114.8963413256,1.6221240070311675e12,9.118070258310444e19
9,45,285.50537227949593,205893.05153388582,1.0813780542568895e12,6.3567265066260685e19
9,45,291.41859221076743,203118.7197533813,1.0387992488025352e12,6.148919866572697e19
9,45,301.5126746849943,183580.9883302459,9.203743037066764e11,5.094455368457614e19
9,45,300.41286254295534,181755.96823665142,9.194821492599353e11,5.020540864762176e19
9,45,302.45586254295523,170749.8975774144,8.298990347572523e11,4.285956098719704e19
9,45,291.3483092783505,171932.77988858626,8.373627815137861e11,4.194544836846021e19
9,45,300.3904387170676,168611.32374865052,7.721032768463351e11,3.910643607713294e19
9,45,296.8941099656357,167292.25082853687,7.593658093381653e11,3.771624473954421e19
9,45,287.44952920962197,165938.89059202923,7.48162876337921e11,3.5686662919287865e19
9,45,295.1207376861397,155952.71081860157,6.161575372705082e11,2.83585761353611e19
9,45,301.31836884306983,155762.21946867387,5.783276100872122e11,2.714323840255402e19
9,45,301.0931603665521,157034.1514998359,5.737466148044413e11,2.712783520761625e19
9,45,296.05019014891184,159145.2546281902,5.724826951576069e11,2.6972512389446038e19
9,45,298.5687812142039,160000.4278048636,5.625193014884058e11,2.687218421090465e19
9,45,289.3561042382589,159399.8996039862,5.682218919012036e11,2.6208288086598726e19
9,45,294.60353493699887,165127.93295964695,5.3566139572968005e11,2.60584660286807e19
9,45,302.46682130584196,149027.76227056838,5.368059958116507e11,2.419704212736125e19
9,45,292.48106414662084,155968.07236852447,5.279479902642616e11,2.4083777142513824e19
9,45,294.01544215349367,148397.4151957872,5.449576154246156e11,2.377711745856936e19
9,45,294.615332187858,145492.25089987603,5.457742955268104e11,2.3394204662500827e19
9,45,289.0756449026346,146145.96061490165,5.37666075724449e11,2.2714906566009946e19
9,45,288.49414318442155,146837.94685720146,5.303018764905654e11,2.2464588520712016e19
9,45,288.33739862542956,147067.11225421735,5.272345795677777e11,2.235735523128474e19
9,45,288.3163585337915,147037.1925462389,5.2704871524156616e11,2.2343296312267874e19
9,45,289.3198900343643,145548.36557293474,5.2909589759071387e11,2.2280247888771404e19
9,45,288.37014662084766,149200.23036751404,5.177610014379125e11,2.2276611327601803e19
9,45,283.27919587628867,145710.71301226635,4.903110214922449e11,2.023847664637591e19
9,45,284.29592210767464,146061.48901888717,4.7567208450350385e11,1.9752133807671378e19
9,45,285.9588510882016,140245.7851125225,3.767812658717196e11,1.5110633161933349e19
9,45,284.57665177548677,140561.70564607292,3.7536722673639087e11,1.5014906617514897e19
9,45,282.7937537227949,140706.41561475908,3.745171636693909e11,1.4902373301768417e19
9,45,282.37003207331037,139681.06369704386,3.765473820874551e11,1.4851686365496418e19
9,45,283.14974112256584,140861.2029925452,3.6656398503451794e11,1.4620336054855827e19
