out_comp,iter,RTime,SAIDI,Energy,Product
9,5,282.5062497136312,252508.73710190496,2.0590590808265908e12,1.4688358970941809e20
9,5,278.8869988545246,243972.59520628877,2.0963135582517302e12,1.4263481985768043e20
9,5,274.56631615120284,210338.16689129552,1.2212843405663674e12,7.0531339216015204e19
9,5,286.21888545246276,214879.66526908637,1.1260676392528618e12,6.925610819663125e19
9,5,268.91218785796104,220212.8548726527,1.158995092643978e12,6.863327936995562e19
9,5,269.5827216494845,213667.51567967757,1.1644609365261167e12,6.707419638872633e19
9,5,279.1086494845361,210923.03380568727,1.1367881564147568e12,6.692322249111716e19
9,5,274.6867308132875,203513.48378008849,1.1200339806786895e12,6.261264756360415e19
9,5,285.69433676975945,172753.10006845873,9.658065770364458e11,4.7666980239530025e19
9,5,289.40547079037805,176869.88054276645,8.651099416768286e11,4.428247865257695e19
9,5,285.25449599083623,173538.06309035837,8.740438115818386e11,4.326736490247313e19
9,5,285.3410412371135,171887.62613615394,8.661984033897649e11,4.248408160287459e19
9,5,284.61337457044675,172035.17064224544,8.555126566913804e11,4.188890291567622e19
9,5,297.76330355097366,173263.83453807802,7.894260348911248e11,4.072776150373453e19
9,5,304.9263951890033,173910.90263880658,7.560690427214054e11,4.009435995425842e19
9,5,304.62137800687276,170023.25162324382,7.155377499211167e11,3.705964432950765e19
9,5,306.929596792669,184588.66612755088,6.180444055612637e11,3.5015753797083455e19
9,5,288.0018797250859,190688.00217195283,5.96024154482226e11,3.273275435566623e19
9,5,285.6102875143184,190968.39608786523,5.987798270143552e11,3.265897177562024e19
9,5,286.42976059564717,179620.98328480506,5.766804322602755e11,2.9669513478401315e19
9,5,286.0886884306987,176760.38676769624,5.809833324570698e11,2.937983166957118e19
9,5,306.9647972508591,172320.616101537,5.182110434301319e11,2.741147945546883e19
9,5,303.5150733104239,166389.23556137324,5.186323067450064e11,2.6191782581525185e19
9,5,293.501520045819,172347.215009798,5.0130296524342975e11,2.5357994205351506e19
9,5,308.40813516609387,177522.16746617373,4.555434216684012e11,2.4940674627010654e19
9,5,306.01799083619704,176917.94533162078,4.5618751140605194e11,2.469802570443432e19
9,5,318.7056414662086,173496.6733581984,4.461402215458266e11,2.466904184623261e19
9,5,319.400193585338,174430.66695149412,4.358897598588308e11,2.428480848330834e19
9,5,318.6767961053838,174320.71364901616,4.3493210087407947e11,2.4161333506435637e19
9,5,323.4872909507446,167776.64299209852,4.376470091136126e11,2.375268384581927e19
9,5,337.43669530355095,157996.74814174353,4.0603444441348846e11,2.164727999406853e19
9,5,322.12182703321884,154826.90276367954,4.053244670847288e11,2.0214797728220664e19
9,5,321.6074742268042,154828.70169595018,4.0532513704467346e11,2.0182787310562267e19
9,5,320.777233676976,154496.511921124,4.055365373629113e11,2.0097970536949907e19
9,5,316.52234707903796,165440.85181000485,3.816671808290554e11,1.998627928839329e19
9,5,316.799731958763,166432.1026120941,3.78164868325726e11,1.9938986786703204e19
9,5,321.84605040091645,152665.5379369176,3.74044295700212e11,1.8378591816470008e19
9,5,321.6389541809852,150230.31314755444,3.738540684566607e11,1.8064598981223528e19
9,5,298.18929438717066,154281.900495749,3.454654077033738e11,1.5893208990326909e19
9,5,298.16131729667813,152878.0450607143,3.460567869739006e11,1.5774070960137525e19
9,5,298.3570458190149,153709.3255112065,3.4356096642777e11,1.575579534048713e19
9,5,298.1763172966781,153714.4555474662,3.4347916800426746e11,1.5743027713978587e19
9,5,298.730394043528,154626.08215075894,3.295529611145347e11,1.5222549047250379e19
9,5,308.868224513173,155712.67417366445,3.1558971220507227e11,1.5178191649900415e19
9,5,302.4469541809852,158227.73743257867,3.0013648689489124e11,1.4363180824253219e19
9,5,302.56440893470796,155740.90370879625,3.0191204081496265e11,1.4226594869912517e19
9,5,294.7881305841924,155483.39038186078,3.0045788549939923e11,1.377138442153071e19
9,5,295.25179954180976,154737.2194535874,2.981779359118828e11,1.3622689123737627e19
9,5,295.2457628865979,154543.67755745086,2.980906532244958e11,1.3601389420470032e19
9,5,285.84060595647196,158292.83275710308,2.998108666378419e11,1.3565398143848397e19
9,5,285.8717674684994,156345.80766216668,2.9646594810246765e11,1.3250501783964518e19
9,5,286.0320664375716,156354.44604184467,2.928068642688691e11,1.3095021401746375e19
9,5,284.61266093928975,156368.41306768908,2.9271021337373096e11,1.3026901239442944e19
9,5,273.2488946162658,154922.63904267317,2.95226983419667e11,1.2497678523450743e19
9,5,273.97656128293244,154349.50851361643,2.9524210708736743e11,1.248524179583038e19
9,5,274.7403928980527,154830.3014722647,2.9330071104208105e11,1.2476466080454857e19
9,5,274.49038602520045,154365.7837925181,2.9420887599352686e11,1.2466196010829427e19
9,5,274.09965406643755,154703.28657797724,2.938032856410406e11,1.2458468997426977e19
9,5,274.0994639175257,154503.97312012967,2.941248353444762e11,1.2456026833328247e19
9,5,277.507375715922,152660.32455498507,2.93200617939385e11,1.2421258302475026e19
9,5,277.6108258877434,152732.80783287217,2.9282724457527277e11,1.2415957431793484e19
9,5,266.7267766323024,155028.38150713427,2.918329247596721e11,1.2067355783863566e19
9,5,266.679950744559,155182.73091713074,2.9158309844136096e11,1.2066910821519686e19
9,5,253.5275040091638,154207.09455948393,3.0480219563854266e11,1.1916467326328465e19
9,5,262.7866586483391,153821.05122234733,2.905538313029628e11,1.1744801858776445e19
9,5,262.8281867124856,153684.65146190103,2.906968596360589e11,1.1742018911229798e19
9,5,262.83367468499426,153748.34708085004,2.9056213959805133e11,1.1741686679380744e19
9,5,262.82668728522333,153752.35245739116,2.905593066658205e11,1.1741565929248119e19
9,5,261.84861168384873,154579.93034530358,2.895775237453996e11,1.1721096267896185e19
9,5,261.84859106529206,154696.24820210616,2.8914278748128064e11,1.1712305341197728e19
9,5,260.2405028636884,154414.06679108014,2.893272373494263e11,1.1626555544584774e19
9,5,256.1766414662085,153073.2478918598,2.9110131549714355e11,1.141518601277273e19
9,5,256.17814089347075,153005.5468963697,2.911966873177301e11,1.141394236531213e19
9,5,255.88065177548683,152571.18631417237,2.918936464081742e11,1.139553221632182e19
9,5,252.5591179839633,151768.00522524054,2.9608770493576526e11,1.1349158251913292e19
9,5,237.53876403207337,150737.59361140642,3.0887552740364307e11,1.1059603830519658e19
9,5,244.25702634593358,148352.81768295116,3.047079386837568e11,1.1041463322116647e19
9,5,244.22695074455902,147450.03907278916,2.98312098159617e11,1.0742598534277128e19
9,5,239.3351649484537,146622.87549776695,3.001406181259441e11,1.0532537600437207e19
9,5,239.10136082474233,147232.5507181019,2.9901843226128784e11,1.0526496347254286e19
9,5,250.29738487972512,148490.4212793214,2.8035359424686127e11,1.0419835909222162e19
9,5,250.33652691867132,148796.74582091687,2.7948440790531616e11,1.0410587534089976e19
9,5,249.27262199312716,148165.25535765808,2.776570606573779e11,1.0254858625668823e19
9,5,248.87371706758304,148424.3126210325,2.775608865348346e11,1.0252796714146181e19
9,5,248.71435395189002,148074.88198052364,2.7808679828520685e11,1.0241477550610346e19
9,5,245.73465979381444,147456.39011586542,2.810685316694798e11,1.0184559241572071e19
9,5,236.81697823596792,146483.6881048189,2.8178424057452515e11,9.775045817974198e18
9,5,238.04770561282936,145078.06247193457,2.822990759935854e11,9.749339712496462e18
9,5,233.51320160366552,144175.16377503437,2.83183375368377e11,9.533879218611165e18
9,5,231.65031500572738,144275.7316972014,2.828690830320581e11,9.453914346889191e18
9,5,231.37122222222226,143944.6544001832,2.838475416763299e11,9.453443205138835e18
9,5,229.47006529209622,144600.924579,2.836985253361698e11,9.413566336898632e18
9,5,228.0178144329897,144613.59126496786,2.8350626637269147e11,9.348470297823394e18
9,5,227.9926689576174,144637.24027690483,2.8328489231005005e11,9.341667889382185e18
9,5,235.74654982817873,145028.60945054644,2.7260897350848483e11,9.320499251568357e18
9,5,236.02564261168394,145324.4002168636,2.7164633252230283e11,9.317546610687259e18
9,5,234.90777434135168,145148.83143720977,2.7180401473710858e11,9.267589763048993e18
9,5,234.1514158075602,146302.61211831478,2.7025401605016602e11,9.258082034864857e18
9,5,235.01746162657503,145073.7773186327,2.693757202057988e11,9.184330402396067e18
9,5,234.95204467353952,145298.789500702,2.6871331207179617e11,9.173401602898463e18
9,5,226.76154753722793,142371.10697268398,2.829943878375963e11,9.13627360461224e18
