out_comp,iter,RTime,SAIDI,Energy,Product
9,17,282.5062497136312,252508.73710190496,2.0590590808265908e12,1.4688358970941809e20
9,17,278.5668064146621,243891.9348665322,2.1081251414338137e12,1.4322643826569704e20
9,17,291.0300756013745,224833.59235794158,1.4579139683035713e12,9.539617656144287e19
9,17,279.1350423825888,232548.47638065813,1.2829691721231548e12,8.328064505153793e19
9,17,284.6662932416953,224156.70124215249,1.283474600973599e12,8.189833106941752e19
9,17,288.3534639175258,222912.347535057,1.2568611881491833e12,8.078795479974034e19
9,17,294.4006781214204,225559.69311226025,1.1937989807644075e12,7.927413370368949e19
9,17,296.4278865979382,223893.77147211146,1.1534339947097476e12,7.655151971345708e19
9,17,319.974261168385,203413.41565655643,1.0297445624032234e12,6.702304342651752e19
9,17,343.8539805269187,172401.7766227953,5.94813535230417e11,3.5261163274356937e19
9,17,367.26382474226807,157903.98620815005,4.4421970332714355e11,2.5761376459128103e19
9,17,361.7126036655212,167010.51619489232,3.967442256832147e11,2.3967242757458555e19
9,17,349.01324169530346,165347.10274806348,4.0072808615599164e11,2.3125347968957374e19
9,17,337.9525085910653,166236.52281492666,4.050391647386834e11,2.275512048840167e19
9,17,334.0768052691867,165557.7424904618,4.022140681106224e11,2.224605857640852e19
9,17,324.642116838488,161198.21829660996,4.002509289989782e11,2.0945823876190716e19
9,17,322.8610045819015,169571.23396396532,3.654706926493334e11,2.0008767167644393e19
9,17,322.89930927835053,169908.17545183402,3.6143022438756757e11,1.982923043098503e19
9,17,314.7627388316152,150749.73188067653,3.6858983753369354e11,1.7489734668455875e19
9,17,318.76623138602525,141297.73637352514,3.7463208940179486e11,1.6873784055959067e19
9,17,316.7441867124858,137135.43862199585,3.7553971257963556e11,1.6312263281889845e19
9,17,319.36442382588785,136766.52307751286,3.720757175096168e11,1.6251657821753766e19
9,17,330.75234822451324,136410.453808743,3.534443300093948e11,1.5946728821609374e19
9,17,332.1415910652922,135778.7463507351,3.5235620057178516e11,1.5890478484765032e19
9,17,332.14352004581906,135977.745547394,3.477019109684651e11,1.570365328390049e19
9,17,331.8423711340207,135724.80115596214,3.474230020130167e11,1.5647667912654834e19
9,17,331.93194272623145,136048.35371804118,3.460831111982031e11,1.562869604810808e19
9,17,333.01071477663237,135896.58013226092,3.447970665534977e11,1.5603797206883439e19
9,17,333.0919175257733,135815.32888405363,3.4414711899202045e11,1.556886749898249e19
9,17,332.9821695303552,135435.43586979425,3.434894913244592e11,1.5490546623396549e19
9,17,333.6286334478809,134983.5902405942,3.4258969492576373e11,1.5428318188161542e19
9,17,333.6987090492555,134746.17432995368,3.429309838492131e11,1.5419762891869125e19
9,17,332.4582142038946,134777.4143685325,3.428019307485259e11,1.5360220405128903e19
9,17,332.3246174112257,134594.5470157086,3.408951989045454e11,1.524792908111433e19
9,17,319.1104593356243,133890.4267430203,3.5564217827960205e11,1.5195109233992258e19
9,17,319.48639060710195,139028.8112047842,3.407854168297411e11,1.5136942945887388e19
9,17,319.8028304696449,138171.4031055047,3.407260236720343e11,1.5055867220878486e19
9,17,315.998624284078,133270.13632033442,3.5449042861982043e11,1.4928719134937405e19
9,17,316.0263253150058,132905.4223358855,3.5438596690972815e11,1.488478196375611e19
9,17,315.1520664375717,127749.57833221876,3.675746345250482e11,1.4798754598787852e19
9,17,315.27411340206197,127353.64693240882,3.674288480794069e11,1.4752748893299472e19
9,17,315.9215819014892,129178.64491530393,3.6011176135984015e11,1.4696276882897506e19
9,17,315.88320618556713,129062.39682164228,3.571983548796846e11,1.456249246246432e19
9,17,313.7651248568157,128985.07344051654,3.570267990218386e11,1.4449237892850774e19
9,17,313.2973631156931,127482.27430318062,3.616534385095477e11,1.4444387841167573e19
9,17,303.02782474226814,130100.03027434826,3.527867449483167e11,1.3908239645994127e19
9,17,294.01511912943874,132461.76840028085,3.495311397631088e11,1.361275679622046e19
9,17,293.9656219931272,132173.91715854028,3.4860927177667413e11,1.3545069547256693e19
9,17,294.1982394043528,132015.24669197947,3.476651476037859e11,1.3502846080583016e19
9,17,294.05397365406645,132070.39987426464,3.4715101953749475e11,1.3481896550596231e19
9,17,293.8130515463918,132093.09114856884,3.453395895507775e11,1.340286229791852e19
9,17,291.975242840779,132127.6392090081,3.453299445760692e11,1.332213844439515e19
