out_comp,iter,RTime,SAIDI,Energy,Product
9,23,282.5062497136312,252508.73710190496,2.0590590808265908e12,1.4688358970941809e20
9,23,273.13278579610534,242158.1623451371,2.083298196892958e12,1.3779212078854808e20
9,23,273.08578465063,246067.35011206078,1.9340490137655388e12,1.2996324967156156e20
9,23,275.77689232531503,245124.94056077919,1.8216956415268967e12,1.231462507159796e20
9,23,274.9545796105384,211303.91170056668,1.217438256382745e12,7.073191873166097e19
9,23,279.9367961053838,180529.1121480828,6.164789868154229e11,3.115483904798328e19
9,23,264.14524627720505,176117.11607444898,5.417603978718139e11,2.5202964046956642e19
9,23,285.1361386025201,159334.1269891478,4.420353338569812e11,2.008251291592482e19
9,23,307.32531386025187,179028.56064112962,3.5501016062870184e11,1.953266208696787e19
9,23,322.66369072164946,160458.43468988527,3.276572671842468e11,1.6964163637423372e19
9,23,319.22537227949607,158920.53616656153,3.183884208859935e11,1.6152311769444047e19
9,23,319.00943413516615,158111.54932838527,3.186705441529858e11,1.6073447757725798e19
9,23,328.6865120274916,156559.77662882558,3.11747592171104e11,1.6042246437624353e19
9,23,307.73390492554415,153345.75876897975,3.3670440388937384e11,1.5888976154890971e19
9,23,302.0762245131729,160981.7436031552,3.1655339123728503e11,1.5393598042310357e19
9,23,285.80538258877425,168959.92297312003,2.9846496614218115e11,1.44127703721871e19
9,23,288.88485681557836,166699.72436823708,2.991497315917609e11,1.4406161403747297e19
9,23,288.9754306987399,165970.81978813527,2.980419860624582e11,1.4294537475324672e19
9,23,290.6398510882015,162720.03161156154,3.0168457306273035e11,1.426754611578287e19
9,23,287.6776998854524,162644.71164663066,2.981544451233e11,1.3950424822916751e19
9,23,287.7966116838487,161687.32343285865,2.966087756484835e11,1.3802115091630166e19
9,23,299.50114203894606,156790.55481939015,2.908736733458072e11,1.3659122349667375e19
9,23,292.7829908361969,155968.90002649778,2.910648604415023e11,1.329148879363448e19
9,23,292.78210652920956,155919.10770183077,2.908903638601069e11,1.3279239591723084e19
9,23,302.51260252004573,152444.5527890564,2.8755428877759467e11,1.3260968144110246e19
9,23,274.1985189003437,149975.55790274378,3.089866466787014e11,1.2706481307444603e19
9,23,273.703224513173,149898.31898794655,3.0895795402774084e11,1.2675819808565828e19
9,23,273.6703241695304,149619.31784851183,3.0759458919822955e11,1.2594881003465595e19
9,23,273.03362084765183,148634.4953024771,3.0358874442892175e11,1.2320303526557573e19
9,23,269.1931867124858,149892.50051002088,3.024147516657718e11,1.2202447288984594e19
9,23,269.65769988545253,149134.27592888032,2.981029060013796e11,1.1988269720702857e19
9,23,269.86703550973664,149062.8875953393,2.978691839524109e11,1.1982431196780868e19
9,23,268.8933539518901,149701.50575260422,2.975194157520295e11,1.1976269198739696e19
9,23,267.8853791523483,149058.2172425837,2.973135009082678e11,1.1871881814775593e19
