out_comp,iter,RTime,SAIDI,Energy,Product
9,49,282.5062497136312,252508.73710190496,2.0590590808265908e12,1.4688358970941809e20
9,49,296.9683310423826,231573.239788553,2.0650559552925925e12,1.420137298137967e20
9,49,312.80141122565857,230973.8803506897,1.956242679225991e12,1.4133649072846116e20
9,49,301.3480950744559,211755.28604047943,1.5858254900850078e12,1.011947787476263e20
9,49,306.7611053837343,210033.91488630857,1.5586244359490444e12,1.0042254008551491e20
9,49,311.8923230240551,206983.64178463916,1.5314849849196135e12,9.886747715283539e19
9,49,326.4190045819015,200123.67807760098,1.165325021345649e12,7.612389188715274e19
9,49,337.0608453608248,202257.98352941376,1.0165425501925985e12,6.930100626819115e19
9,49,350.6584501718213,209721.84433782575,9.260911008759452e11,6.810542199742926e19
9,49,342.85460824742273,209516.55240010304,9.464863885777438e11,6.7989633956499005e19
9,49,344.73477548682706,209375.03681313354,9.400989794249524e11,6.785526915151356e19
9,49,358.8569633447881,187645.57805242448,5.0394208568576556e11,3.3934413022191694e19
9,49,365.2259518900344,189652.27932280322,4.421439337656386e11,3.0625512642499375e19
9,49,398.22052806414655,178657.1895492615,4.2416443418061615e11,3.0177161857922163e19
9,49,370.67882932416956,175289.27420876804,4.450341338680067e11,2.891654809876253e19
9,49,370.83217640320737,173115.58652644613,4.4783448480760034e11,2.8749554164349354e19
9,49,370.94456930126006,171765.21223033278,4.129725311407905e11,2.631269872481909e19
9,49,387.7197720504009,167957.26142620444,3.861234747163983e11,2.514449624703535e19
9,49,377.40124284077893,178078.7768573428,3.677767706810004e11,2.4717229222397886e19
9,49,381.53923711340207,162679.72723457243,3.6620564379164343e11,2.272990788498905e19
9,49,376.5835326460481,165085.45357841445,3.6295122613786035e11,2.256411998076524e19
9,49,407.77157731958755,163538.03308424354,3.326352045371288e11,2.2182165037708755e19
9,49,408.6184284077892,163410.82240625806,3.132535479731755e11,2.0916776861628285e19
9,49,383.2627090492555,153852.3619862282,3.333558231801737e11,1.965661714960984e19
9,49,377.2003928980527,154038.47705911528,3.3286519837728107e11,1.9340591135572787e19
9,49,377.13588430698746,154031.84824622222,3.329301146854575e11,1.934022241740105e19
9,49,389.29266895761754,156142.24071075785,3.1175259458698364e11,1.89498906971147e19
9,49,378.9693356242842,155125.12873387057,3.1014470853973334e11,1.823268383966328e19
9,49,375.40103207331055,156091.38266048656,3.0731314144775696e11,1.8007587015088249e19
9,49,375.471319587629,156159.2693800134,3.069437672589073e11,1.7997134257872556e19
9,49,375.5926002290952,155388.2470191039,3.0601513012226654e11,1.7859861811761326e19
9,49,375.1019427262315,154860.09185121613,3.0621541698709155e11,1.778753953023162e19
9,49,373.4123241695305,158633.82225111555,2.973156530508702e11,1.7611737773477579e19
9,49,373.4047399770906,157897.94308633733,2.977893937728956e11,1.75576151240259e19
9,49,373.2585017182132,157847.53844332244,2.9792128881542664e11,1.7552907337868747e19
9,49,373.79032989690734,155909.66339915956,2.974400007527375e11,1.7334066935932783e19
9,49,346.5445211912945,148025.86231126598,3.336064753233232e11,1.7113195374848502e19
9,49,346.53874226804135,147886.53668154342,3.330649712060852e11,1.7069051673154361e19
9,49,344.36571134020625,153456.12997180893,3.2072014344629706e11,1.6948465395883284e19
9,49,345.2271454753723,153298.609454545,3.1989329434532104e11,1.6929662064714238e19
9,49,334.9399564719359,155839.13235120007,3.0861211896323315e11,1.6108550301395925e19
9,49,349.87817411225654,155803.89902145672,2.8847292946528064e11,1.5725347020727693e19
9,49,349.69528178694156,156083.73848361277,2.878937691014084e11,1.5713744842458149e19
9,49,349.7297216494845,155616.22803131567,2.8842769542551154e11,1.569727932606034e19
9,49,347.6510595647193,155753.4790826025,2.8810950497263116e11,1.560051372593e19
9,49,336.49178465063005,153089.43181344704,2.9815901666123987e11,1.5359165643092662e19
9,49,336.2457800687285,151257.821086613,3.0117564052899335e11,1.5317734059758641e19
9,49,319.0593104238259,148333.76662112557,3.02402437615698e11,1.4311881599203772e19
9,49,319.06212485681556,147311.94264971913,3.024691271415849e11,1.4216551509539064e19
9,49,319.48091294387166,148196.6669398322,2.970262577352829e11,1.4063007114309458e19
9,49,317.37271019473076,148207.99216988185,2.9737985327781445e11,1.3987907351819368e19
9,49,320.58765979381445,142737.94023572633,3.009721053705463e11,1.3772490230548488e19
9,49,320.99024284077893,142895.8875104081,2.999397770515865e11,1.3757693372497164e19
9,49,320.76007674684996,142842.50379637987,3.0014621323410486e11,1.3752150967310844e19
9,49,319.49328293241695,142391.80056082067,3.00352725991011e11,1.3664013789607918e19
9,49,319.3328006872852,142275.72086622377,3.0028306013078033e11,1.3642851681293312e19
9,49,311.09397021764033,144360.932119056,2.9561223310653894e11,1.3275890853452947e19
9,49,304.8771512027492,142608.87324083791,2.993862014991702e11,1.3016769256964719e19
9,49,302.78061626575027,144436.47121819822,2.9585194839734674e11,1.2938364198788325e19
9,49,283.48339518900343,142663.60662231737,3.0859890107879e11,1.2480592395896936e19
9,49,278.70659679266896,145555.05220206312,3.060005195286187e11,1.2413569968833274e19
9,49,278.7238797250859,144233.75832864418,3.0850920129873773e11,1.240249955565489e19
9,49,277.80239633447883,144063.95510734516,3.089776702278961e11,1.2365691727085933e19
9,49,277.47214547537226,144095.61125550707,3.089714236647949e11,1.2353455634424693e19
9,49,275.34677777777773,144082.94073649464,3.088059367129827e11,1.2251187971719336e19
9,49,269.7611466208476,147215.50286107662,3.0835563237571704e11,1.2245734275131781e19
9,49,269.7553413516609,148273.2750582376,3.0562163844349023e11,1.2224103906203415e19
9,49,272.7640687285223,146442.6674136919,3.036253326654133e11,1.2128100707373416e19
9,49,276.0760630011455,143161.34072224438,3.0360691735206287e11,1.1999583503129033e19
9,49,274.50451431844215,143090.3021200779,3.036273530870512e11,1.1926158728236978e19
9,49,274.4179679266896,142835.24404887218,3.0385011019137054e11,1.1909878291251454e19
9,49,272.3102268041237,142999.0699126437,3.042639575825345e11,1.1848071721927672e19
9,49,260.5274455899198,146753.77267065272,3.0963868867753534e11,1.1838535357530188e19
9,49,260.4584421534937,146422.08643942393,3.098210254517511e11,1.181560371575479e19
9,49,262.34468499427265,145655.05719218287,3.078446722327644e11,1.1763308311596106e19
9,49,261.10596334478805,145270.23960383504,3.0760435139027814e11,1.166771784590214e19
9,49,267.72150744558985,142091.25327407953,3.066886247114314e11,1.1666706556665244e19
9,49,268.6587961053837,141648.20674624515,3.065650747543086e11,1.1666345169160004e19
9,49,267.2974948453608,141266.9395443744,3.0653461409609454e11,1.1574838695814822e19
9,49,269.23445475372284,133973.06013973805,3.2037934282200635e11,1.155613537321675e19
9,49,269.58098396334486,134076.46137877155,3.1944152799735736e11,1.1546042931730612e19
9,49,269.04762772050407,134403.9313212995,3.187560598910759e11,1.152655664953777e19
9,49,268.58006414662094,136232.78550697956,3.148452034664618e11,1.1520000321282234e19
9,49,268.5916563573884,136435.1282039825,3.1432036440223157e11,1.151837570137194e19
9,49,262.87900687285213,137291.58079475624,3.1013094641901294e11,1.1192959064464628e19
9,49,257.2769656357388,139161.9036909983,3.095340856095412e11,1.1082296013364271e19
9,49,256.1965017182131,139067.81472435588,3.0962341507395575e11,1.1031475939835044e19
9,49,255.70049713631158,139064.56163643813,3.096255748343427e11,1.1009937900173767e19
9,49,250.7988980526919,139623.7160009226,3.114546309757478e11,1.0906354478206755e19
9,49,244.46878808705617,139453.54320304512,3.114958537197768e11,1.061952870030736e19
