out_comp,iter,RTime,SAIDI,Energy,Product
9,41,282.5062497136312,252508.73710190496,2.0590590808265908e12,1.4688358970941809e20
9,41,282.8797136311569,209388.61362717836,8.835272470528158e11,5.233290129367452e19
9,41,256.09768843069867,179550.64304038868,8.956064801974373e11,4.118222913029775e19
9,41,269.2724524627721,172743.9268689065,6.802777023434867e11,3.1643240343233217e19
9,41,269.59183046964495,169010.67511704014,6.352813179010327e11,2.8945892708751876e19
9,41,295.16104696449025,161212.88649816826,5.311181843366462e11,2.5272602532361777e19
9,41,296.8904879725086,159995.14107021826,5.244208031456165e11,2.4910531190078132e19
9,41,296.72987399770903,159796.13497008433,5.247392917228138e11,2.4881188853878833e19
9,41,296.731381443299,157319.74101570857,5.3208139217297565e11,2.4838466095836463e19
9,41,296.7287434135166,154828.78703165535,5.31855775258435e11,2.4434598560600072e19
9,41,294.93602749140894,154558.64958722645,5.297920686939238e11,2.4150525954826318e19
9,41,295.19057044673536,154097.81766913482,5.285190195685871e11,2.4041390864563e19
9,41,301.11811111111115,149087.78978745107,5.0731876433610443e11,2.277507835888485e19
9,41,288.94466666666676,149409.52791946722,5.0915143709881665e11,2.1980620600984056e19
9,41,290.20519816723953,147657.15033294944,5.0348997045610535e11,2.157498456589048e19
9,41,288.01762657502877,148340.21877142153,5.025771177723802e11,2.1472405188226347e19
9,41,282.58259450171823,148497.57561107664,5.0159265459023895e11,2.104824739082348e19
9,41,284.4658465063001,149706.11674160004,4.898954915656733e11,2.086282521561772e19
9,41,284.48224513172966,149403.19233250362,4.8845102159143164e11,2.076041669554362e19
9,41,317.3872817869417,156265.28599416537,4.161424701022946e11,2.0639257608209674e19
9,41,315.64311225658656,147560.90772844543,3.555220404321602e11,1.6559002237923699e19
9,41,295.34110538373426,148561.05124351702,3.573646208489837e11,1.5679796249427208e19
9,41,283.36489003436424,142658.72302572493,3.652353038093164e11,1.4764444809930826e19
9,41,293.5409404352807,134586.6636723242,3.689836713947231e11,1.4577325669969392e19
9,41,294.5858556701032,134492.4205257149,3.669646874094248e11,1.453898120541806e19
9,41,294.5249255441008,134526.81067730495,3.651691537383641e11,1.4468549222581041e19
9,41,294.3498361970218,134924.16294493256,3.6399964471990027e11,1.4456211405401965e19
9,41,290.565609392898,137527.78116716255,3.590909736531092e11,1.4349578215959462e19
9,41,290.6739931271477,137413.29697696347,3.5886999108376294e11,1.4334154477577865e19
9,41,281.36198396334476,135106.79032955863,3.513969879078023e11,1.335797507990366e19
9,41,278.9852371134021,135353.43449963827,3.5124430027564496e11,1.3263550288052412e19
9,41,278.772058419244,136445.5122431689,3.384858697909221e11,1.2875053477431017e19
9,41,277.17021993127145,137569.17462324255,3.374762910391277e11,1.286799743076806e19
9,41,277.1381867124857,134516.85834171958,3.42436853674862e11,1.2765963104823874e19
9,41,274.1544558991982,134140.76137173612,3.4235952587737415e11,1.2590369974623541e19
9,41,261.31418900343635,146052.84625501028,3.2812030043665497e11,1.2522934739311129e19
9,41,256.1732325315006,145656.8928438387,3.278718360344979e11,1.2234012009402417e19
9,41,255.2157331042383,145747.74297251666,3.2752675652645966e11,1.2183051106405835e19
9,41,244.00841695303558,146412.6881954302,3.290871103462429e11,1.1756942498286664e19
9,41,248.60591294387174,142429.54825681588,3.2478706558734314e11,1.1500329301268568e19
9,41,257.801175257732,131842.10851010136,3.3497038686709033e11,1.138532540272053e19
9,41,257.8026712485682,131389.67844057208,3.3472906271892523e11,1.133814702274039e19
9,41,254.77932073310424,134919.00477058455,3.2345096153341876e11,1.1118488491663178e19
9,41,254.77970103092787,134394.897802947,3.240518940009928e11,1.1095890677126824e19
9,41,254.90351890034367,132485.9025673021,3.281021043092742e11,1.1080376445426383e19
